transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
3421,06/07/2023,11:35:04,2,2,Groningen,3.0,Bakery,Scone
3422,06/07/2023,13:55:06,1,3,Breda,4.5,Chocolate,Hot chocolate
3423,06/09/2023,11:52:16,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3424,06/07/2023,15:07:39,1,2,Groningen,3.5,Tea,Herbal tea
3425,06/09/2023,10:44:45,1,3,Breda,6.3,Coffee,Organic blended coffee
3426,06/07/2023,10:22:39,1,3,Breda,4.5,Chocolate,Hot chocolate
3427,06/09/2023,17:17:45,1,2,Groningen,4.25,Coffee,Syrup coffee
3428,06/10/2023,11:44:03,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
3429,06/09/2023,08:35:45,1,2,Groningen,4.5,Chocolate,Hot chocolate
3430,06/10/2023,08:40:16,1,3,Breda,3.25,Tea,Chai tea
3431,06/11/2023,16:00:03,1,2,Groningen,3.0,Bakery,Scone
3432,06/08/2023,12:09:31,1,2,Groningen,3.15,Tea,Green tea
3433,06/07/2023,11:05:19,2,3,Breda,3.15,Tea,Green tea
3434,06/10/2023,17:25:54,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
3435,06/07/2023,14:01:02,2,1,Amsterdam,3.75,Bakery,Sandwich
3436,06/09/2023,17:00:41,2,2,Groningen,3.0,Bakery,Scone
3437,06/10/2023,15:20:46,5,2,Groningen,3.25,Tea,Chai tea
3438,06/08/2023,07:15:29,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
3439,06/10/2023,08:11:42,1,3,Breda,2.0,Coffee,Black coffee
3440,06/10/2023,13:59:00,1,1,Amsterdam,3.5,Bakery,Pie
3441,06/11/2023,16:45:18,1,2,Groningen,3.5,Bakery,Pie
3442,06/11/2023,08:58:33,3,1,Amsterdam,3.5,Tea,Herbal tea
3443,06/07/2023,16:22:49,2,2,Groningen,4.5,Chocolate,Hot chocolate
3444,06/07/2023,07:50:10,6,1,Amsterdam,6.3,Coffee,Organic blended coffee
3445,06/09/2023,16:17:56,1,2,Groningen,3.5,Coffee,Milk coffee
3446,06/07/2023,10:14:28,2,3,Breda,4.5,Chocolate,Hot chocolate
3447,06/07/2023,10:09:46,2,2,Groningen,4.5,Chocolate,Hot chocolate
3448,06/09/2023,09:06:59,1,2,Groningen,4.5,Chocolate,Hot chocolate
3449,06/11/2023,08:24:07,1,2,Groningen,3.15,Tea,Green tea
3450,06/11/2023,19:11:12,1,3,Breda,3.5,Bakery,Pie
3451,06/08/2023,09:15:40,1,3,Breda,3.75,Bakery,Sandwich
3452,06/06/2023,16:59:37,2,3,Breda,3.0,Bakery,Scone
3453,06/07/2023,11:53:14,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3454,06/07/2023,17:49:35,2,2,Groningen,4.5,Chocolate,Hot chocolate
3455,06/07/2023,16:41:46,3,3,Breda,4.5,Chocolate,Hot chocolate
3456,06/07/2023,09:03:20,2,3,Breda,3.5,Tea,Herbal tea
3457,06/09/2023,08:22:37,3,3,Breda,3.15,Tea,Green tea
3458,06/10/2023,13:04:01,2,2,Groningen,6.3,Coffee,Organic blended coffee
3459,06/07/2023,14:01:40,2,2,Groningen,3.5,Bakery,Pie
3460,06/09/2023,16:01:05,2,2,Groningen,3.75,Bakery,Sandwich
3461,06/11/2023,09:45:08,2,3,Breda,3.0,Tea,Black tea
3462,06/06/2023,15:58:46,1,1,Amsterdam,3.75,Bakery,Sandwich
3463,06/10/2023,06:55:26,1,1,Amsterdam,2.0,Coffee,Black coffee
3464,06/11/2023,16:14:30,1,2,Groningen,3.75,Bakery,Sandwich
3465,06/08/2023,06:14:19,2,2,Groningen,4.5,Chocolate,Hot chocolate
3466,06/10/2023,14:17:03,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3467,06/08/2023,17:16:57,2,1,Amsterdam,3.0,Bakery,Scone
3468,06/10/2023,12:45:22,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3469,06/08/2023,10:50:37,2,3,Breda,3.5,Tea,Herbal tea
3470,06/06/2023,17:28:13,5,2,Groningen,4.25,Coffee,Syrup coffee
3471,06/11/2023,08:56:20,2,2,Groningen,3.5,Tea,Herbal tea
3472,06/05/2023,09:08:35,1,2,Groningen,4.25,Coffee,Syrup coffee
3473,06/06/2023,13:51:12,2,1,Amsterdam,3.0,Bakery,Scone
3474,06/10/2023,18:38:16,2,3,Breda,3.0,Bakery,Scone
3475,06/09/2023,09:34:28,2,3,Breda,3.0,Bakery,Scone
3476,06/11/2023,11:19:49,4,2,Groningen,3.15,Tea,Green tea
3477,06/07/2023,10:50:48,4,1,Amsterdam,4.25,Coffee,Syrup coffee
3478,06/10/2023,12:59:22,1,1,Amsterdam,3.5,Bakery,Pie
3479,06/06/2023,11:25:00,1,2,Groningen,4.5,Chocolate,Hot chocolate
3480,06/07/2023,19:26:25,1,2,Groningen,4.5,Chocolate,Hot chocolate
3481,06/09/2023,11:36:14,1,2,Groningen,4.5,Chocolate,Hot chocolate
3482,06/05/2023,19:16:44,1,3,Breda,3.0,Tea,Black tea
3483,06/10/2023,14:37:32,2,1,Amsterdam,3.25,Tea,Chai tea
3484,06/06/2023,10:01:28,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
3485,06/09/2023,16:56:25,6,2,Groningen,4.5,Chocolate,Hot chocolate
3486,06/10/2023,15:41:46,1,2,Groningen,3.5,Bakery,Pie
3487,06/07/2023,18:10:38,1,2,Groningen,3.0,Bakery,Scone
3488,06/10/2023,13:30:01,2,1,Amsterdam,3.75,Bakery,Sandwich
3489,06/06/2023,09:00:30,2,1,Amsterdam,3.5,Bakery,Pie
3490,06/08/2023,15:25:59,2,3,Breda,3.0,Tea,Black tea
3491,06/11/2023,17:26:36,1,1,Amsterdam,2.0,Coffee,Black coffee
3492,06/11/2023,12:22:59,2,1,Amsterdam,3.0,Bakery,Scone
3493,06/11/2023,11:48:20,1,2,Groningen,3.75,Bakery,Sandwich
3494,06/06/2023,09:55:34,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3495,06/10/2023,13:07:07,1,3,Breda,3.15,Tea,Green tea
3496,06/07/2023,10:24:46,5,1,Amsterdam,6.3,Coffee,Organic blended coffee
3497,06/11/2023,18:15:07,2,1,Amsterdam,3.5,Tea,Herbal tea
3498,06/10/2023,14:06:02,1,1,Amsterdam,3.25,Tea,Chai tea
3499,06/08/2023,08:22:44,2,3,Breda,3.5,Bakery,Pie
3500,06/08/2023,12:20:22,1,3,Breda,4.5,Chocolate,Hot chocolate
3501,06/10/2023,07:29:18,2,1,Amsterdam,3.25,Tea,Chai tea
3502,06/05/2023,09:32:41,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
3503,06/08/2023,14:35:37,2,3,Breda,4.5,Chocolate,Hot chocolate
3504,06/09/2023,14:53:13,2,2,Groningen,4.5,Chocolate,Hot chocolate
3505,06/07/2023,09:44:09,2,3,Breda,3.0,Bakery,Scone
3506,06/09/2023,18:37:09,2,2,Groningen,2.0,Coffee,Black coffee
3507,06/06/2023,17:12:46,1,2,Groningen,4.5,Chocolate,Hot chocolate
3508,06/09/2023,12:46:41,2,2,Groningen,4.5,Chocolate,Hot chocolate
3509,06/10/2023,10:16:54,1,3,Breda,4.25,Coffee,Syrup coffee
3510,06/10/2023,14:50:41,3,2,Groningen,3.75,Bakery,Sandwich
3511,06/05/2023,08:35:48,2,2,Groningen,4.5,Chocolate,Hot chocolate
3512,06/10/2023,,2,3,Breda,4.5,Chocolate,Hot chocolate
3513,06/09/2023,17:19:01,1,1,Amsterdam,3.25,Tea,Chai tea
3514,06/08/2023,08:19:10,2,3,Breda,3.0,Bakery,Scone
3515,06/09/2023,12:04:05,1,3,Breda,2.0,Coffee,Black coffee
3516,06/07/2023,13:48:42,1,2,Groningen,4.5,Chocolate,Hot chocolate
3517,06/07/2023,10:58:52,3,3,Breda,4.5,Chocolate,Hot chocolate
3518,06/06/2023,10:16:31,2,2,Groningen,6.3,Coffee,Organic blended coffee
3519,06/05/2023,09:01:29,2,3,Breda,3.0,Bakery,Scone
3520,06/10/2023,08:24:42,1,3,Breda,3.75,Bakery,Sandwich
3521,06/06/2023,10:16:55,2,3,Breda,2.0,Coffee,Black coffee
3522,06/11/2023,08:23:53,1,2,Groningen,3.5,Bakery,Pie
3523,06/10/2023,07:32:06,3,1,Amsterdam,3.5,Tea,Herbal tea
3524,06/08/2023,06:29:31,2,3,Breda,3.15,Tea,Green tea
3525,06/11/2023,14:59:05,2,1,Amsterdam,3.75,Bakery,Sandwich
3526,06/07/2023,19:41:27,3,2,Groningen,4.25,Coffee,Syrup coffee
3527,06/09/2023,16:31:24,2,2,Groningen,3.5,Tea,Herbal tea
3528,06/11/2023,08:59:04,2,3,Breda,3.5,Bakery,Pie
3529,06/10/2023,08:34:00,2,3,Breda,3.0,Tea,Black tea
3530,06/08/2023,10:34:25,3,2,Groningen,3.0,Tea,Black tea
3531,06/11/2023,08:24:39,2,3,Breda,3.5,Bakery,Pie
3532,06/11/2023,19:57:24,2,2,Groningen,3.25,Tea,Chai tea
3533,06/08/2023,17:47:00,5,2,Groningen,4.5,Chocolate,Hot chocolate
3534,06/07/2023,08:03:08,1,3,Breda,2.0,Coffee,Black coffee
3535,06/09/2023,19:36:38,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3536,06/08/2023,12:22:42,3,1,Amsterdam,3.15,Tea,Green tea
3537,06/11/2023,09:04:31,2,1,Amsterdam,3.0,Bakery,Scone
3538,06/07/2023,19:22:02,2,1,Amsterdam,3.15,Tea,Green tea
3539,06/05/2023,11:11:05,2,1,Amsterdam,3.5,Coffee,Milk coffee
3540,06/09/2023,08:40:05,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3541,06/10/2023,08:07:20,2,3,Breda,3.5,Bakery,Pie
3542,06/10/2023,14:05:40,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3543,06/11/2023,14:53:07,2,2,Groningen,3.5,Bakery,Pie
3544,06/11/2023,19:14:36,1,2,Groningen,6.3,Coffee,Organic blended coffee
3545,06/08/2023,19:18:40,1,1,Amsterdam,3.5,Coffee,Milk coffee
3546,06/11/2023,17:21:09,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3547,06/09/2023,11:34:16,1,3,Breda,3.75,Bakery,Sandwich
3548,06/07/2023,08:49:19,1,2,Groningen,4.5,Chocolate,Hot chocolate
3549,06/07/2023,19:10:35,1,2,Groningen,4.5,Chocolate,Hot chocolate
3550,06/10/2023,13:01:41,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3551,06/11/2023,15:32:09,3,2,Groningen,3.0,Bakery,Scone
3552,06/10/2023,16:35:33,1,2,Groningen,4.5,Chocolate,Hot chocolate
3553,06/08/2023,18:07:45,1,3,Breda,6.3,Coffee,Organic blended coffee
3554,06/07/2023,08:15:06,1,2,Groningen,3.25,Tea,Chai tea
3555,06/10/2023,07:50:37,2,2,Groningen,3.0,Tea,Black tea
3556,06/09/2023,19:18:52,1,2,Groningen,3.75,Bakery,Sandwich
3557,06/10/2023,07:03:40,3,2,Groningen,3.0,Tea,Black tea
3558,06/08/2023,07:45:29,1,1,Amsterdam,3.5,Tea,Herbal tea
3559,06/09/2023,14:53:37,1,1,Amsterdam,3.25,Tea,Chai tea
3560,06/10/2023,16:20:30,3,2,Groningen,3.0,Tea,Black tea
3561,06/09/2023,19:09:14,3,2,Groningen,4.25,Coffee,Syrup coffee
3562,06/11/2023,12:49:53,5,1,Amsterdam,3.5,Coffee,Milk coffee
3563,06/07/2023,08:14:09,2,3,Breda,4.5,Chocolate,Hot chocolate
3564,06/07/2023,13:40:54,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3565,06/11/2023,17:43:09,6,2,Groningen,3.0,Tea,Black tea
3566,06/07/2023,13:12:46,1,2,Groningen,3.0,Bakery,Scone
3567,06/10/2023,12:14:45,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
3568,06/07/2023,08:53:39,2,2,Groningen,3.75,Bakery,Sandwich
3569,06/09/2023,17:19:19,5,2,Groningen,3.5,Bakery,Pie
3570,06/11/2023,09:38:59,1,3,Breda,3.15,Tea,Green tea
3571,06/07/2023,17:24:40,2,2,Groningen,3.15,Tea,Green tea
3572,06/11/2023,18:07:58,1,3,Breda,3.25,Tea,Chai tea
3573,06/11/2023,10:49:05,2,3,Breda,3.15,Tea,Green tea
3574,06/06/2023,11:05:40,1,2,Groningen,3.0,Bakery,Scone
3575,06/09/2023,07:13:24,1,2,Groningen,3.0,Bakery,Scone
3576,06/08/2023,10:10:03,2,3,Breda,3.75,Bakery,Sandwich
3577,06/10/2023,17:02:35,4,2,Groningen,4.5,Chocolate,Hot chocolate
3578,06/08/2023,18:19:50,1,2,Groningen,3.25,Tea,Chai tea
3579,06/06/2023,,2,2,Groningen,2.0,Coffee,Black coffee
3580,06/10/2023,08:46:17,2,1,Amsterdam,3.5,Coffee,Milk coffee
3581,06/08/2023,,2,1,Amsterdam,2.0,Coffee,Black coffee
3582,06/09/2023,19:36:55,2,1,Amsterdam,3.0,Tea,Black tea
3583,06/11/2023,09:35:58,1,3,Breda,4.5,Chocolate,Hot chocolate
3584,06/08/2023,16:28:42,2,2,Groningen,2.0,Coffee,Black coffee
3585,06/06/2023,10:40:46,2,1,Amsterdam,3.25,Tea,Chai tea
3586,06/08/2023,18:52:55,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3587,06/11/2023,12:41:41,2,1,Amsterdam,3.0,Bakery,Scone
3588,06/11/2023,12:24:28,1,1,Amsterdam,3.0,Tea,Black tea
3589,06/10/2023,14:09:51,1,1,Amsterdam,3.5,Tea,Herbal tea
3590,06/09/2023,10:23:20,1,3,Breda,3.5,Bakery,Pie
3591,06/10/2023,15:18:34,1,1,Amsterdam,3.75,Bakery,Sandwich
3592,06/11/2023,14:37:18,2,1,Amsterdam,3.15,Tea,Green tea
3593,06/05/2023,,2,2,Groningen,3.0,Bakery,Scone
3594,06/06/2023,14:09:49,4,1,Amsterdam,3.5,Tea,Herbal tea
3595,06/11/2023,17:55:45,1,2,Groningen,3.0,Tea,Black tea
3596,06/08/2023,13:49:19,1,2,Groningen,4.25,Coffee,Syrup coffee
3597,06/11/2023,08:35:48,2,1,Amsterdam,3.75,Bakery,Sandwich
3598,06/08/2023,15:59:56,1,2,Groningen,4.5,Chocolate,Hot chocolate
3599,06/10/2023,06:15:51,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3600,06/06/2023,11:42:46,2,2,Groningen,6.3,Coffee,Organic blended coffee
3601,06/07/2023,10:13:20,1,1,Amsterdam,3.5,Tea,Herbal tea
3602,06/05/2023,07:06:19,1,3,Breda,3.0,Bakery,Scone
3603,06/06/2023,17:03:48,1,2,Groningen,2.0,Coffee,Black coffee
3604,06/06/2023,15:11:38,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
3605,06/08/2023,07:39:07,2,2,Groningen,4.5,Chocolate,Hot chocolate
3606,06/06/2023,07:43:08,1,1,Amsterdam,3.15,Tea,Green tea
3607,06/07/2023,08:43:57,2,3,Breda,3.15,Tea,Green tea
3608,06/11/2023,10:24:03,1,3,Breda,4.5,Chocolate,Hot chocolate
3609,06/07/2023,13:29:23,6,1,Amsterdam,3.5,Bakery,Pie
3610,06/09/2023,17:44:09,2,2,Groningen,3.5,Coffee,Milk coffee
3611,06/05/2023,17:10:37,2,2,Groningen,4.5,Chocolate,Hot chocolate
3612,06/09/2023,11:05:26,3,1,Amsterdam,3.5,Coffee,Milk coffee
3613,06/08/2023,18:16:16,4,2,Groningen,6.3,Coffee,Organic blended coffee
3614,06/06/2023,11:23:19,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3615,06/09/2023,11:43:01,6,1,Amsterdam,3.5,Bakery,Pie
3616,06/11/2023,10:56:37,2,3,Breda,3.5,Coffee,Milk coffee
3617,06/07/2023,10:13:22,1,2,Groningen,4.25,Coffee,Syrup coffee
3618,06/08/2023,18:51:09,1,1,Amsterdam,3.5,Tea,Herbal tea
3619,06/05/2023,18:58:10,1,2,Groningen,3.0,Bakery,Scone
3620,06/11/2023,16:29:47,1,2,Groningen,3.15,Tea,Green tea
3621,06/10/2023,08:25:24,2,2,Groningen,4.5,Chocolate,Hot chocolate
3622,06/07/2023,10:28:54,1,3,Breda,3.15,Tea,Green tea
3623,06/06/2023,18:15:08,2,3,Breda,3.5,Bakery,Pie
3624,06/11/2023,07:29:58,3,2,Groningen,4.5,Chocolate,Hot chocolate
3625,06/07/2023,15:29:03,5,3,Breda,2.0,Coffee,Black coffee
3626,06/06/2023,08:33:55,2,2,Groningen,4.25,Coffee,Syrup coffee
3627,06/09/2023,17:43:23,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3628,06/08/2023,06:03:48,1,2,Groningen,4.5,Chocolate,Hot chocolate
3629,06/06/2023,07:14:39,2,2,Groningen,4.5,Chocolate,Hot chocolate
3630,06/08/2023,09:26:15,2,3,Breda,3.0,Bakery,Scone
3631,06/10/2023,19:48:37,2,3,Breda,3.0,Tea,Black tea
3632,06/11/2023,09:05:47,1,3,Breda,4.5,Chocolate,Hot chocolate
3633,06/05/2023,07:39:31,2,3,Breda,6.3,Coffee,Organic blended coffee
3634,06/11/2023,17:43:54,5,2,Groningen,3.0,Tea,Black tea
3635,06/08/2023,11:20:48,1,2,Groningen,3.5,Coffee,Milk coffee
3636,06/09/2023,08:45:41,3,1,Amsterdam,3.5,Bakery,Pie
3637,06/07/2023,11:41:05,1,2,Groningen,3.5,Bakery,Pie
3638,06/06/2023,06:24:28,2,3,Breda,4.5,Chocolate,Hot chocolate
3639,06/10/2023,10:00:07,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
3640,06/11/2023,17:48:45,2,1,Amsterdam,3.15,Tea,Green tea
3641,06/11/2023,11:23:26,1,2,Groningen,3.15,Tea,Green tea
3642,06/06/2023,15:02:31,1,1,Amsterdam,3.0,Bakery,Scone
3643,06/10/2023,17:19:15,2,1,Amsterdam,3.0,Bakery,Scone
3644,06/06/2023,13:34:49,1,1,Amsterdam,3.15,Tea,Green tea
3645,06/11/2023,11:46:41,1,1,Amsterdam,3.0,Tea,Black tea
3646,06/09/2023,08:53:06,2,2,Groningen,3.75,Bakery,Sandwich
3647,06/11/2023,09:22:23,2,3,Breda,3.5,Tea,Herbal tea
3648,06/10/2023,09:17:20,1,2,Groningen,3.0,Bakery,Scone
3649,06/07/2023,14:34:26,2,1,Amsterdam,3.5,Bakery,Pie
3650,06/10/2023,18:30:38,6,1,Amsterdam,4.25,Coffee,Syrup coffee
3651,06/07/2023,10:16:14,1,3,Breda,3.25,Tea,Chai tea
3652,06/08/2023,13:36:10,2,2,Groningen,3.75,Bakery,Sandwich
3653,06/07/2023,12:51:09,2,1,Amsterdam,3.75,Bakery,Sandwich
3654,06/09/2023,11:26:22,2,1,Amsterdam,3.5,Bakery,Pie
3655,06/11/2023,17:58:14,2,2,Groningen,3.75,Bakery,Sandwich
3656,06/10/2023,08:02:35,2,3,Breda,3.15,Tea,Green tea
3657,06/11/2023,15:09:08,2,2,Groningen,3.5,Tea,Herbal tea
3658,06/06/2023,08:16:13,1,2,Groningen,3.25,Tea,Chai tea
3659,06/06/2023,19:03:18,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3660,06/10/2023,09:30:52,1,2,Groningen,4.5,Chocolate,Hot chocolate
3661,06/11/2023,15:52:22,1,1,Amsterdam,3.0,Tea,Black tea
3662,06/11/2023,15:19:14,1,2,Groningen,3.0,Bakery,Scone
3663,06/07/2023,16:37:12,2,3,Breda,4.5,Chocolate,Hot chocolate
3664,06/08/2023,08:28:56,1,3,Breda,4.5,Chocolate,Hot chocolate
3665,06/10/2023,08:39:28,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3666,06/06/2023,15:07:19,2,1,Amsterdam,3.15,Tea,Green tea
3667,06/06/2023,12:33:39,1,3,Breda,4.5,Chocolate,Hot chocolate
3668,06/11/2023,10:14:48,4,1,Amsterdam,3.0,Bakery,Scone
3669,06/09/2023,07:04:14,4,3,Breda,6.3,Coffee,Organic blended coffee
3670,06/07/2023,17:33:14,1,1,Amsterdam,3.5,Tea,Herbal tea
3671,06/06/2023,12:30:53,2,2,Groningen,3.5,Bakery,Pie
3672,06/11/2023,14:39:56,1,2,Groningen,4.25,Coffee,Syrup coffee
3673,06/09/2023,13:27:40,1,3,Breda,4.5,Chocolate,Hot chocolate
3674,06/10/2023,08:38:11,2,2,Groningen,3.75,Bakery,Sandwich
3675,06/08/2023,09:21:52,1,2,Groningen,4.5,Chocolate,Hot chocolate
3676,06/06/2023,15:41:20,4,2,Groningen,4.5,Chocolate,Hot chocolate
3677,06/11/2023,08:59:01,2,2,Groningen,4.5,Chocolate,Hot chocolate
3678,06/09/2023,,3,3,Breda,3.25,Tea,Chai tea
3679,06/11/2023,10:32:34,2,3,Breda,4.5,Chocolate,Hot chocolate
3680,06/09/2023,15:02:37,1,2,Groningen,2.0,Coffee,Black coffee
3681,06/09/2023,11:10:58,2,2,Groningen,6.3,Coffee,Organic blended coffee
3682,06/06/2023,16:03:33,2,2,Groningen,4.5,Chocolate,Hot chocolate
3683,06/08/2023,16:44:37,2,2,Groningen,3.0,Tea,Black tea
3684,06/09/2023,10:04:03,5,3,Breda,4.5,Chocolate,Hot chocolate
3685,06/06/2023,18:07:45,4,3,Breda,4.5,Chocolate,Hot chocolate
3686,06/06/2023,16:39:36,6,1,Amsterdam,4.5,Chocolate,Hot chocolate
3687,06/05/2023,10:45:52,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3688,06/05/2023,,2,3,Breda,3.5,Coffee,Milk coffee
3689,06/08/2023,11:24:38,4,1,Amsterdam,6.3,Coffee,Organic blended coffee
3690,06/09/2023,12:39:42,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3691,06/10/2023,15:11:51,1,1,Amsterdam,3.5,Coffee,Milk coffee
3692,06/07/2023,08:29:42,2,2,Groningen,6.3,Coffee,Organic blended coffee
3693,06/08/2023,14:25:02,1,1,Amsterdam,3.5,Coffee,Milk coffee
3694,06/08/2023,07:09:05,6,2,Groningen,3.75,Bakery,Sandwich
3695,06/11/2023,09:39:30,2,3,Breda,6.3,Coffee,Organic blended coffee
3696,06/07/2023,12:04:52,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3697,06/11/2023,09:15:45,3,2,Groningen,3.75,Bakery,Sandwich
3698,06/08/2023,10:48:43,2,1,Amsterdam,3.5,Coffee,Milk coffee
3699,06/05/2023,14:41:52,1,3,Breda,3.75,Bakery,Sandwich
3700,06/11/2023,08:51:43,2,2,Groningen,3.25,Tea,Chai tea
3701,06/10/2023,10:45:23,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3702,06/09/2023,08:46:14,1,2,Groningen,3.0,Bakery,Scone
3703,06/09/2023,11:03:12,1,1,Amsterdam,4.25,Coffee,Syrup coffee
3704,06/11/2023,17:36:00,1,3,Breda,3.5,Bakery,Pie
3705,06/08/2023,16:00:56,2,2,Groningen,3.15,Tea,Green tea
3706,06/08/2023,08:54:28,2,3,Breda,3.0,Tea,Black tea
3707,06/11/2023,19:39:01,2,3,Breda,4.5,Chocolate,Hot chocolate
3708,06/10/2023,10:54:40,1,2,Groningen,2.0,Coffee,Black coffee
3709,06/09/2023,07:52:52,1,1,Amsterdam,3.5,Coffee,Milk coffee
3710,06/11/2023,11:31:48,3,2,Groningen,4.5,Chocolate,Hot chocolate
3711,06/10/2023,08:30:13,2,1,Amsterdam,3.5,Bakery,Pie
3712,06/05/2023,16:25:31,1,3,Breda,4.25,Coffee,Syrup coffee
3713,06/10/2023,10:20:00,1,1,Amsterdam,3.0,Bakery,Scone
3714,06/06/2023,17:35:22,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3715,06/11/2023,07:47:18,2,1,Amsterdam,3.0,Bakery,Scone
3716,06/10/2023,10:37:41,1,3,Breda,4.5,Chocolate,Hot chocolate
3717,06/06/2023,18:31:04,1,1,Amsterdam,3.0,Bakery,Scone
3718,06/11/2023,10:13:28,2,3,Breda,4.5,Chocolate,Hot chocolate
3719,06/08/2023,06:32:10,1,2,Groningen,3.5,Tea,Herbal tea
3720,06/11/2023,14:44:34,4,2,Groningen,3.0,Bakery,Scone
3721,06/06/2023,18:59:24,3,2,Groningen,4.5,Chocolate,Hot chocolate
3722,06/06/2023,11:02:47,1,3,Breda,3.0,Tea,Black tea
3723,06/11/2023,19:04:53,2,2,Groningen,4.5,Chocolate,Hot chocolate
3724,06/09/2023,10:57:24,2,3,Breda,2.0,Coffee,Black coffee
3725,06/09/2023,13:04:09,3,2,Groningen,4.5,Chocolate,Hot chocolate
3726,06/10/2023,17:35:50,1,2,Groningen,4.5,Chocolate,Hot chocolate
3727,06/09/2023,16:57:37,1,2,Groningen,3.0,Bakery,Scone
3728,06/11/2023,10:14:33,2,3,Breda,3.0,Bakery,Scone
3729,06/09/2023,14:00:47,4,2,Groningen,3.5,Coffee,Milk coffee
3730,06/08/2023,17:50:01,2,3,Breda,3.5,Bakery,Pie
3731,06/09/2023,06:13:04,1,2,Groningen,4.5,Chocolate,Hot chocolate
3732,06/07/2023,11:36:43,1,2,Groningen,3.5,Tea,Herbal tea
3733,06/10/2023,13:20:48,1,2,Groningen,3.5,Bakery,Pie
3734,06/07/2023,17:53:27,2,2,Groningen,3.25,Tea,Chai tea
3735,06/10/2023,12:02:57,4,3,Breda,4.5,Chocolate,Hot chocolate
3736,06/11/2023,12:19:20,1,2,Groningen,4.5,Chocolate,Hot chocolate
3737,06/09/2023,17:01:24,1,3,Breda,3.5,Tea,Herbal tea
3738,06/10/2023,10:16:11,1,2,Groningen,4.5,Chocolate,Hot chocolate
3739,06/09/2023,06:30:38,2,2,Groningen,6.3,Coffee,Organic blended coffee
3740,06/11/2023,07:45:47,2,2,Groningen,6.3,Coffee,Organic blended coffee
3741,06/09/2023,12:06:34,4,2,Groningen,4.5,Chocolate,Hot chocolate
3742,06/08/2023,16:27:36,2,2,Groningen,6.3,Coffee,Organic blended coffee
3743,06/07/2023,16:41:52,2,2,Groningen,3.25,Tea,Chai tea
3744,06/09/2023,14:04:48,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3745,06/10/2023,11:32:05,3,1,Amsterdam,3.5,Bakery,Pie
3746,06/10/2023,07:50:25,4,1,Amsterdam,3.0,Tea,Black tea
3747,06/10/2023,08:16:54,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
3748,06/09/2023,19:05:26,1,1,Amsterdam,3.0,Bakery,Scone
3749,06/07/2023,08:36:21,1,2,Groningen,3.5,Bakery,Pie
3750,06/10/2023,07:13:10,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
3751,06/11/2023,06:54:20,2,3,Breda,4.5,Chocolate,Hot chocolate
3752,06/11/2023,11:25:17,1,1,Amsterdam,3.0,Bakery,Scone
3753,06/08/2023,06:55:44,1,3,Breda,2.0,Coffee,Black coffee
3754,06/08/2023,09:47:53,4,3,Breda,3.15,Tea,Green tea
3755,06/10/2023,11:25:00,1,1,Amsterdam,3.5,Bakery,Pie
3756,06/08/2023,12:06:58,1,1,Amsterdam,3.5,Bakery,Pie
3757,06/11/2023,15:34:44,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3758,06/10/2023,19:33:22,3,2,Groningen,4.5,Chocolate,Hot chocolate
3759,06/06/2023,11:22:43,2,2,Groningen,4.5,Chocolate,Hot chocolate
3760,06/09/2023,06:14:25,1,2,Groningen,3.5,Coffee,Milk coffee
3761,06/06/2023,09:25:38,1,2,Groningen,3.15,Tea,Green tea
3762,06/07/2023,15:08:55,2,2,Groningen,4.5,Chocolate,Hot chocolate
